Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
34507,"Equal Rites (Discworld, #3; Witches, #1)",Terry Pratchett,"Pratchett, Terry",,"=""0060855908""","=""9780060855901""",3,4.04,Harper Perennial,Paperback,240,2005,1987,2019/01/30,2019/01/29,"2019, fiction","2019 (#77), fiction (#65)",read,,,,1,0
28014610,"Elva år i fångenskap: kidnappad, inlåst och bortglömd",Michelle Knight,"Knight, Michelle",,"=""""","=""9789198100181""",3,4.15,NoNa,Hardcover,246,2015,2014,2019/01/27,2019/01/25,"2019, biography-memoarer, non-fiction","2019 (#75), biography-memoarer (#38), non-fiction (#179)",read,,,,1,0
18669183,Heretic: Why Islam Needs a Reformation Now,Ayaan Hirsi Ali,"Ali, Ayaan Hirsi",,"=""006233395X""","=""9780062333957""",4,4.15,Harper,ebook,288,2015,2015,2019/01/25,2019/01/24,"2019, non-fiction, philosophy-theology","2019 (#74), non-fiction (#178), philosophy-theology (#93)",read,,,,1,0
17756352,The Accidental Universe: The World You Thought You Knew,Alan Lightman,"Lightman, Alan",,"=""0307908585""","=""9780307908582""",3,3.85,Pantheon,Hardcover,157,2014,2013,2019/01/24,2019/01/23,"2019, non-fiction, science-history","2019 (#73), non-fiction (#177), science-history (#94)",read,,,,1,0
40183657,Nuckan,Malin Lindroth,"Lindroth, Malin",,"=""""","=""9789113086927""",2,3.50,Norstedts,Paperback,117,2018,2018,2019/01/10,2019/01/09,"2019, biography-memoarer, non-fiction","2019 (#63), biography-memoarer (#36), non-fiction (#166)",read,,,,1,0
23398748,Doing Good Better: How Effective Altruism Can Help You Make a Difference,William MacAskill,"MacAskill, William",,"=""1592409105""","=""9781592409105""",5,4.24,Avery,Hardcover,272,2015,2015,2019/01/23,2018/03/01,"2019, non-fiction, philosophy-theology","2019 (#72), non-fiction (#176), philosophy-theology (#92)",read,,,,1,0
29100194,Against Empathy: The Case for Rational Compassion,Paul Bloom,"Bloom, Paul",,"=""0062339338""","=""9780062339331""",4,3.60,Ecco,Hardcover,285,2016,2016,2019/01/22,2019/01/22,"2019, non-fiction, philosophy-theology","2019 (#71), non-fiction (#175), philosophy-theology (#91)",read,,,,1,0
54270,Mein Kampf,Adolf Hitler,"Hitler, Adolf","Ralph Manheim, Serpil Yener","=""0395083621""","=""9780395083628""",0,3.18,Houghton Mifflin Company,Paperback,384,1973,1925,,2019/01/22,"non-fiction, philosophy-theology","non-fiction (#173), philosophy-theology (#89)",read,,,,1,0
2158392,Epistemology: An Anthology,Ernest Sosa,"Sosa, Ernest","Jaegwon Kim, Jeremy Fantl, Matthew McGrath","=""1405169664""","=""9781405169660""",0,3.59,Wiley-Blackwell,Paperback,932,2008,1999,,2018/12/12,"non-fiction, philosophy-theology, delvis-läst","non-fiction (#174), philosophy-theology (#90), delvis-läst (#10)",delvis-läst,,,,0,0
22291128,Tales from Both Sides of the Brain: A Life in Neuroscience,Michael S. Gazzaniga,"Gazzaniga, Michael S.",Steven Pinker,"=""0062228803""","=""9780062228802""",3,3.63,Ecco,Hardcover,448,2015,2015,2019/01/22,2019/01/17,"2019, biography-memoarer, non-fiction, science-history","2019 (#70), biography-memoarer (#37), non-fiction (#172), science-history (#93)",read,,,,1,0
41480014,Hooked: The Brain Science on How Casual Sex Affects Human Development,Joe S. McIlhaney Jr.,"Jr., Joe S. McIlhaney",Freda McKissic Bush,"=""1631084178""","=""9781631084171""",1,3.83,Oasis Audio,Audio CD,,2019,2008,2019/01/14,2019/01/14,"2019, non-fiction, science-history","2019 (#66), non-fiction (#168), science-history (#90)",read,,,,1,0
80313,Dialogues Concerning Natural Religion,David Hume,"Hume, David",Richard H. Popkin,"=""0872204022""","=""9780872204027""",5,3.97,Hackett Publishing Company,Paperback,160,1998,1751,2019/01/17,2019/01/16,"2019, non-fiction, philosophy-theology","2019 (#69), non-fiction (#171), philosophy-theology (#88)",read,,,,1,0
32018745,Neuro-Philosophy and the Healthy Mind: Learning from the Unwell Brain,Georg Northoff,"Northoff, Georg","George Northoff, Tim Andrés Pabon","=""1469065932""","=""9781469065939""",4,4.04,Gildan Media Corporation,Audio CD,,2017,2016,2019/01/16,2019/01/15,"2019, non-fiction, philosophy-theology, science-history","2019 (#68), non-fiction (#170), philosophy-theology (#87), science-history (#92)",read,,,,1,0
39380164,PTSD: A Short History,Allan V. Horwitz,"Horwitz, Allan V.",,"=""1421426390""","=""9781421426396""",3,3.63,Johns Hopkins University Press,Paperback,256,2018,,2019/01/15,2019/01/14,"2019, non-fiction, science-history","2019 (#67), non-fiction (#169), science-history (#91)",read,,,,1,0
28356731,Awakening of Miracles: Personal Testimonies of God's Healing Power,Bill Vincent,"Vincent, Bill",,"=""""","=""""",1,1.00,Revival Waves of Glory Books & Publishing,Kindle Edition,50,2014,2014,2019/01/14,2019/01/13,"2019, philosophy-theology","2019 (#65), philosophy-theology (#86)",read,,,,1,0
35498912,Quantum Physics: What Everyone Needs to Know®,Michael G. Raymer,"Raymer, Michael G.",,"=""""","=""""",4,3.95,Oxford University Press,Kindle Edition,332,2017,2017,2019/01/13,2019/01/10,"2019, non-fiction, science-history","2019 (#64), non-fiction (#167), science-history (#89)",read,,,,1,0
28422268,30-Second Quantum Physics,Brian Clegg,"Clegg, Brian",,"=""""","=""9781848316669""",3,3.83,Icon Books UK,Hardcover,160,2014,2014,2019/01/10,2018/10/31,"2019, non-fiction, science-history","2019 (#62), non-fiction (#165), science-history (#88)",read,,,,1,0
34506,"The Light Fantastic (Discworld, #2; Rincewind, #2)",Terry Pratchett,"Pratchett, Terry",,"=""0061020702""","=""9780061020704""",3,3.99,HarperTorch,Mass Market Paperback,277,2000,1986,2019/01/02,2018/12/19,"fiction, 2019","fiction (#62), 2019 (#61)",read,,,,1,0
25451264,"Death's End (Remembrance of Earth’s Past, #3)",Liu Cixin,"Cixin, Liu",Ken Liu,"=""0765377101""","=""9780765377104""",5,4.42,TOR,Hardcover,604,2016,2010,2019/01/09,2019/01/02,"2019, fiction","2019 (#49), fiction (#63)",read,,,,1,0
36613747,"How to Change Your Mind: What the New Science of Psychedelics Teaches Us About Consciousness, Dying, Addiction, Depression, and Transcendence",Michael Pollan,"Pollan, Michael",,"=""0241294223""","=""9780241294222""",3,4.25,Allen Lane,Hardcover,480,2018,2018,2018/12/19,2018/12/17,"2018, non-fiction, science-history","2018 (#151), non-fiction (#163), science-history (#87)",read,,,,1,0
36606264,"Human Errors: A Panorama of Our Glitches, from Pointless Bones to Broken Genes",Nathan H. Lents,"Lents, Nathan H.",,"=""""","=""""",4,3.95,Houghton Mifflin Harcourt,Kindle Edition,255,2018,2018,2018/12/17,2018/12/14,"2018, non-fiction, science-history","2018 (#150), non-fiction (#162), science-history (#86)",read,,,,1,0
1303,The 48 Laws of Power,Robert Greene,"Greene, Robert",Joost Elffers,"=""0140280197""","=""9780140280197""",2,4.15,Penguin Books,Paperback,452,2000,1998,2018/12/13,2018/12/10,"2018, non-fiction, philosophy-theology","2018 (#149), non-fiction (#161), philosophy-theology (#85)",read,,,,1,0
77160,"Across the Nightingale Floor (Tales of the Otori, #1)",Lian Hearn,"Hearn, Lian",,"=""1573223328""","=""9781573223324""",3,4.06,Riverhead Books,Paperback,305,2002,2002,,2018/12/10,"2018, fiction","2018 (#148), fiction (#61)",read,,,,1,0
36854814,The Secret Life of Science: How It Really Works and Why It Matters,Jeremy J. Baumberg,"Baumberg, Jeremy J.",,"=""0691174350""","=""9780691174358""",4,3.30,Princeton University Press,Hardcover,248,2018,,2018/12/06,2018/12/04,"2018, non-fiction, science-history","2018 (#147), non-fiction (#160), science-history (#85)",read,,,,1,0
5023894,100 Essential Things You Didn't Know You Didn't Know,John D. Barrow,"Barrow, John D.",,"=""1847920039""","=""9781847920034""",3,3.44,Bodley Head,Hardcover,304,2008,2008,2018/12/04,2018/12/04,"2018, non-fiction, science-history","2018 (#146), non-fiction (#159), science-history (#84)",read,,,,1,0
39679824,The Theory and Practice of Time Travel,Larry Niven,"Niven, Larry",Bronson Pinchot,"=""""","=""""",3,3.19,Blackstone Audio,Audible Audio,1,2017,1973,2018/12/04,2018/12/04,2018,2018 (#145),read,,,,1,0
41812858,Mellansnack,Emil Jensen,"Jensen, Emil",,"=""9197625167""","=""""",4,4.20,HörOpp,Audible Audio,,2006,,,2018/12/04,non-fiction,non-fiction (#158),read,,,,1,0
39074555,Blueprint: How DNA makes us who we are,Robert Plomin,"Plomin, Robert",,"=""0241282071""","=""9780241282076""",4,3.98,Allen Lane,Hardcover,288,2018,2018,2018/12/04,2018/12/03,"2018, non-fiction, science-history","2018 (#144), non-fiction (#157), science-history (#83)",read,,,,1,0
39820237,Ecco Homo,Friedrich Nietzsche,"Nietzsche, Friedrich",,"=""9758722921""","=""9789758722921""",2,3.82,Gun Yayincilik,Paperback,141,2005,1888,2018/10/07,2018/10/05,"2018, biography-memoarer, non-fiction","2018 (#113), biography-memoarer (#31), non-fiction (#133)",read,,,,1,0
6346975,Moonwalking with Einstein: The Art and Science of Remembering Everything,Joshua Foer,"Foer, Joshua",,"=""159420229X""","=""9781594202292""",4,3.88,"Penguin Press HC, The",Hardcover,307,2011,2011,2018/12/03,2018/11/30,"2018, biography-memoarer, non-fiction","2018 (#143), biography-memoarer (#34), non-fiction (#156)",read,,,,1,0
41723622,Eldslandet,Pascal Engman,"Engman, Pascal",,"=""""","=""9789164205877""",4,3.76,Piratförlaget,Hardcover,517,2018,2018,2018/11/30,2018/11/29,"2018, fiction","2018 (#142), fiction (#60)",read,,,,1,0
18630350,Tio lektioner i matlagning,Lotta Lundgren,"Lundgren, Lotta",,"=""""","=""9789146222224""",2,4.09,Wahlström & Widstrand,Paperback,296,2013,2013,2018/11/28,2018/11/20,"2018, non-fiction","2018 (#141), non-fiction (#155)",read,,,,1,0
36175081,Patrioterna,Pascal Engman,"Engman, Pascal",,"=""""","=""9789164243041""",4,3.74,Piratförlaget,ebook,,2017,2017,2018/11/28,2018/11/27,"2018, fiction","2018 (#140), fiction (#59)",read,,,,1,0
17978489,"The Future of the Mind: The Scientific Quest to Understand, Enhance, and Empower the Mind",Michio Kaku,"Kaku, Michio",,"=""038553082X""","=""9780385530828""",3,4.09,Doubleday,Hardcover,377,2014,2014,2018/11/27,2018/11/21,"2018, non-fiction, science-history","2018 (#139), non-fiction (#154), science-history (#82)",read,,,,1,0
28862,The Prince,Niccolò Machiavelli,"Machiavelli, Niccolò","Rufus Goodwin, Benjamin Martinez, W.K. Marriott, Denis Daly, Μαρία Κασωτάκη","=""0937832383""","=""9780937832387""",3,3.83,Dante University of America Press,Paperback,140,2003,1513,2018/11/21,2018/11/20,"2018, non-fiction, philosophy-theology","2018 (#138), non-fiction (#153), philosophy-theology (#84)",read,,,,1,0
15728049,Hetta,Ian McEwan,"McEwan, Ian",,"=""""","=""9789173373159""",3,3.27,Brombergs,Paperback,341,2011,2010,2018/11/20,2018/11/19,"2018, fiction","2018 (#137), fiction (#58)",read,,,,1,0
18209305,My Brief History,Stephen Hawking,"Hawking, Stephen",,"=""0345535286""","=""9780345535283""",3,3.61,Bantam,Hardcover,126,2013,2013,2018/11/19,2018/11/18,"2018, biography-memoarer, non-fiction","2018 (#136), biography-memoarer (#33), non-fiction (#152)",read,,,,1,0
51893,Thus Spoke Zarathustra,Friedrich Nietzsche,"Nietzsche, Friedrich","Walter Kaufmann, Silvia Cecchini, Domenico Ciampoli","=""""","=""""",2,4.06,Penguin Books,Paperback,327,1978,1883,2018/11/19,2018/10/19,"2018, non-fiction, philosophy-theology","2018 (#135), non-fiction (#151), philosophy-theology (#83)",read,,,,1,0
42601550,The Beginning and the End of Everything: From the Big Bang to the End of the Universe,Paul Parsons,"Parsons, Paul",,"=""""","=""""",4,4.14,Michael O'Mara,Kindle Edition,288,2018,,2018/11/16,2018/11/15,"2018, non-fiction, science-history","2018 (#134), non-fiction (#150), science-history (#81)",read,,,,1,0
27833670,Dark Matter,Blake Crouch,"Crouch, Blake","Hilary Clarcq, Andy Weir","=""1101904224""","=""9781101904220""",4,4.12,Crown,Hardcover,352,2016,2016,2018/11/15,2018/11/14,"2018, fiction","2018 (#133), fiction (#57)",read,,,,1,0
32767,At the Mountains of Madness,H.P. Lovecraft,"Lovecraft, H.P.","China Miéville, S.T. Joshi, Fernando Calleja","=""0812974417""","=""9780812974416""",3,3.84,The Modern Library,Paperback,194,2005,1931,2018/11/13,2018/11/13,"2018, fiction","2018 (#132), fiction (#56)",read,,,,1,0
36300597,"Einstein's Shadow: A Black Hole, a Band of Astronomers, and the Quest to See the Unseeable",Seth Fletcher,"Fletcher, Seth",,"=""0062312030""","=""9780062312037""",4,3.74,Ecco,Hardcover,288,2018,2018,2018/11/13,2018/11/12,"2018, non-fiction, science-history","2018 (#131), non-fiction (#149), science-history (#80)",read,,,,1,0
38647561,"Galileo Unbound: A Path Across Life, the Universe and Everything",David D. Nolte,"Nolte, David D.",,"=""0198805845""","=""9780198805847""",3,3.53,"Oxford University Press, USA",Hardcover,352,2018,2018,2018/11/12,2018/11/05,"2018, non-fiction, science-history","2018 (#130), non-fiction (#148), science-history (#79)",read,,,,1,0
25734172,Seven Brief Lessons on Physics,Carlo Rovelli,"Rovelli, Carlo","Simon Carnell, Erica Segre","=""0399184414""","=""9780399184413""",4,3.98,Riverhead Books,Hardcover,81,2016,2014,2018/11/08,2018/11/07,"2018, non-fiction, science-history","2018 (#129), non-fiction (#147), science-history (#78)",read,,,,1,0
1042347,The Philosophy of Language,A.P. Martinich,"Martinich, A.P.",,"=""0195135431""","=""9780195135435""",0,4.10,"Oxford University Press, USA",Paperback,599,2000,1985,2018/11/03,2018/10/09,delvis-läst,delvis-läst (#9),delvis-läst,,,,1,0
39204056,Innate: How the Wiring of Our Brains Shapes Who We Are,Kevin J. Mitchell,"Mitchell, Kevin J.",Michael Page,"=""0691173885""","=""9780691173887""",3,4.16,Princeton University Press,Hardcover,304,2018,2018,2018/11/03,2018/10/31,"2018, non-fiction, science-history","2018 (#127), non-fiction (#145), science-history (#77)",read,,,,1,0
32275,River Out of Eden: A Darwinian View of Life,Richard Dawkins,"Dawkins, Richard",,"=""0465069908""","=""9780465069903""",3,3.98,HarperCollins Publishers,Paperback,172,1995,1995,2018/10/31,2018/10/31,"2018, non-fiction, science-history","2018 (#126), non-fiction (#144), science-history (#76)",read,,,,1,0
38208505,"Lazarus (Joona Linna, #7)",Lars Kepler,"Kepler, Lars",,"=""""","=""9789100142698""",3,4.10,Albert Bonniers Förlag,Hardcover,543,2018,2018,2018/10/31,2018/10/28,"2018, fiction","2018 (#125), fiction (#55)",read,,,,1,0
16795,A Sense of the Mysterious: Science and the Human Spirit,Alan Lightman,"Lightman, Alan",,"=""1400078199""","=""9781400078196""",3,3.81,Vintage,Paperback,211,2006,2005,2018/10/25,2018/10/24,"2018, biography-memoarer, science-history, non-fiction","2018 (#124), biography-memoarer (#32), science-history (#75), non-fiction (#143)",read,,,,1,0
28820444,The Elephant in the Brain: Hidden Motives in Everyday Life,Kevin Simler,"Simler, Kevin",Robin Hanson,"=""""","=""9780190496012""",4,4.02,Oxford University Press,ebook,408,2017,2017,2018/10/24,2018/03/26,"2018, non-fiction, philosophy-theology","2018 (#123), non-fiction (#142), philosophy-theology (#81)",read,,,,1,0
11488418,Alster - en stunds texter,Claes Eriksson,"Eriksson, Claes",,"=""""","=""9789170373244""",4,4.05,Ordfront,Paperback,240,2007,2007,2018/10/22,2018/10/22,"2018, fiction","2018 (#122), fiction (#54)",read,,,,1,0
39204065,How to Be Free: An Ancient Guide to the Stoic Life,Epictetus,"Epictetus, Epictetus",A.A. Long,"=""0691177716""","=""9780691177717""",3,4.14,Princeton University Press,Hardcover,173,2018,2018,2018/10/22,2018/10/19,"2018, non-fiction, philosophy-theology","2018 (#121), non-fiction (#141), philosophy-theology (#80)",read,,,,1,0
33192011,Science in the Soul: Selected Writings of a Passionate Rationalist,Richard Dawkins,"Dawkins, Richard",,"=""0525495711""","=""9780525495710""",4,4.01,Books on Tape,Audio CD,439,2017,2017,2018/10/19,2018/10/16,"2018, non-fiction, science-history, philosophy-theology","2018 (#120), non-fiction (#140), science-history (#74), philosophy-theology (#79)",read,,,,1,0
26053275,Brief Candle in the Dark: My Life in Science,Richard Dawkins,"Dawkins, Richard",,"=""0062288431""","=""9780062288431""",3,3.84,Ecco,Hardcover,456,2015,2015,2018/03/15,2018/03/09,"2018, biography-memoarer, non-fiction","2018 (#33), biography-memoarer (#2), non-fiction (#139)",read,,,,1,0
368593,The 4-Hour Workweek,Timothy Ferriss,"Ferriss, Timothy",,"=""0307353133""","=""9780307353139""",3,3.92,Crown Business,ebook,308,2007,2007,2018/10/16,2018/10/04,"2018, non-fiction","2018 (#118), non-fiction (#137)",read,,,,1,0
1477372,"The Mechanical Mind: A Philosophical Introduction to Minds, Machines, and Mental Representation",Tim Crane,"Crane, Tim",,"=""0415290317""","=""9780415290319""",3,3.70,Routledge,Paperback,259,2003,1996,2018/10/14,2018/08/29,"philosophy-theology, non-fiction, 2018","philosophy-theology (#78), non-fiction (#136), 2018 (#117)",read,,,,1,0
10317070,Strange New Worlds: The Search for Alien Planets and Life Beyond Our Solar System,Ray Jayawardhana,"Jayawardhana, Ray",,"=""0691142548""","=""9780691142548""",2,3.83,Princeton University Press,Hardcover,255,2011,2011,2018/10/11,2018/10/08,"2018, non-fiction, science-history","2018 (#116), non-fiction (#135), science-history (#72)",read,,,,1,0
6656,The Divine Comedy,Dante Alighieri,"Alighieri, Dante","Allen Mandelbaum, Eugenio Montale, Peter Armour, Sandro Botticelli","=""0679433139""","=""9780679433132""",3,4.07,Everyman's Library,Hardcover,798,1995,1320,2018/10/11,2018/09/24,"fiction, 2018","fiction (#53), 2018 (#115)",read,,,,1,0
3188964,The Doors of Perception,Aldous Huxley,"Huxley, Aldous",,"=""""","=""""",3,3.92,Chatto & Windus ,Hardcover,208,1954,1954,2018/10/08,2018/10/08,"2018, non-fiction, philosophy-theology","2018 (#114), non-fiction (#134), philosophy-theology (#77)",read,,,,1,0
31675326,Ball Lightning,Liu Cixin,"Cixin, Liu",Joel Martinsen,"=""0765394081""","=""9780765394088""",4,3.77,Tor Books,ebook,352,2018,2004,,2018/09/28,"2018, fiction","2018 (#112), fiction (#52)",read,,,,1,0
31170723,Behave: The Biology of Humans at Our Best and Worst,Robert M. Sapolsky,"Sapolsky, Robert M.",,"=""1594205078""","=""9781594205071""",4,4.43,Penguin Press,Hardcover,790,2017,2017,2018/10/03,2018/09/25,"2018, non-fiction, science-history","2018 (#111), non-fiction (#132), science-history (#71)",read,,,,1,0
18231589,"Voice of Buddha: The Dhammapada, the Mangala Sutta and Other Key Buddhist Texts: The Dhammapada, the Mangala Sutta and Other Key Buddhist Texts",Kulananda,"Kulananda, Kulananda",Various,"=""962954752X""","=""9789629547523""",3,3.50,Naxos Audiobooks,Audiobook,,2004,2004,2018/09/27,2018/09/20,"2018, non-fiction, philosophy-theology","2018 (#110), non-fiction (#131), philosophy-theology (#76)",read,,,,1,0
7645932,The Good Man Jesus and the Scoundrel Christ,Philip Pullman,"Pullman, Philip",,"=""""","=""9781786891952""",4,3.40,Canongate Books,Paperback,265,2010,2009,2018/09/24,2018/09/21,"2018, fiction","2018 (#109), fiction (#51)",read,,,,1,0
